image,PSNR,SSIM
3_N1.5.JPG,19.20827360245657,0.8267600635061533
4_P1.5.JPG,17.774760702290994,0.7852895155725182
5_N1.5.JPG,19.429707282856764,0.7949665650632665
6_P1.5.JPG,16.47275988679909,0.797637058537381
7_N1.5.JPG,23.60189033801675,0.8297931836315545
8_P1.5.JPG,23.733201462674355,0.8732865575629708
1_N1.5.JPG,24.288778505209052,0.8626229735394849
2_P1.5.JPG,15.771834934253723,0.8056163607095579
3_N1.5.JPG,18.83329752065413,0.8161916299748423
4_P1.5.JPG,17.586101515763794,0.7859015551615491
5_N1.5.JPG,19.025073373874708,0.781094532935715
6_P1.5.JPG,16.28301559280034,0.7967770489319449
7_N1.5.JPG,23.111324870295142,0.8216745761674407
8_P1.5.JPG,23.38938992429503,0.8704298865946246
1_N1.5.JPG,24.118157364340572,0.8614264413157887
2_P1.5.JPG,15.641712519057634,0.7980283900721439
3_N1.5.JPG,19.142562062751175,0.823956624512347
4_P1.5.JPG,17.65263279546112,0.7900874641938561
5_N1.5.JPG,19.722332706591317,0.8049694776743005
6_P1.5.JPG,16.23132289535808,0.794465063764366
7_N1.5.JPG,23.45974993446594,0.826495162326137
8_P1.5.JPG,23.145764766346243,0.8705059931390488
1_N1.5.JPG,21.412893190847818,0.8329915955791797
2_P1.5.JPG,16.795508210486968,0.8155636579689056
3_N1.5.JPG,16.78017560858703,0.7817558857922283
4_P1.5.JPG,17.25598517454028,0.7755427254158344
5_N1.5.JPG,17.92367612729867,0.7538292721207677
6_P1.5.JPG,15.28063800346089,0.7543427828797906
7_N1.5.JPG,22.25921478144575,0.7992098808730458
8_P1.5.JPG,22.79339469270009,0.8476800293962391
1_N1.5.JPG,24.197892526357933,0.8594973124090979
2_P1.5.JPG,14.662604045575245,0.7790630724089694
3_N1.5.JPG,20.323758930121365,0.8379360090823013
4_P1.5.JPG,17.02061089026102,0.7956924922615382
5_N1.5.JPG,19.567696052528447,0.7958106513109079
6_P1.5.JPG,15.221876723285959,0.7715766559362262
7_N1.5.JPG,23.73973575236732,0.8277395450653814
8_P1.5.JPG,23.4349275668305,0.8668944279606268
1_N1.5.JPG,22.594255246896186,0.8185363882650253
2_P1.5.JPG,15.47732635556936,0.8195304248035571
3_N1.5.JPG,20.374507492793267,0.8447420132946862
4_P1.5.JPG,18.209267431690016,0.7938814935713808
5_N1.5.JPG,18.92601382894227,0.7755945963892339
6_P1.5.JPG,18.509668072118473,0.8034365251856962
7_N1.5.JPG,23.25378566407374,0.8157381674188202
8_P1.5.JPG,22.777739392444293,0.8650369026384128
1_N1.5.JPG,21.19183158596549,0.8067503170866837
2_P1.5.JPG,15.34232045765259,0.7980343179002501
3_N1.5.JPG,18.14241051618881,0.8116825968056327
4_P1.5.JPG,17.549571093707684,0.7835871777100988
5_N1.5.JPG,18.925862112804626,0.7745570982140793
6_P1.5.JPG,17.90750065916236,0.801869373431653
7_N1.5.JPG,22.014140829045587,0.8001952465246703
8_P1.5.JPG,23.283729571116933,0.8632783054471433
1_N1.5.JPG,25.151313251176937,0.8631452491556256
2_P1.5.JPG,15.671700839732441,0.8046541925365659
3_N1.5.JPG,18.720129692176634,0.8132818737767208
4_P1.5.JPG,17.628063026702915,0.7819117775238675
5_N1.5.JPG,19.80426536428758,0.7949278040211966
6_P1.5.JPG,16.729997647417754,0.7861483502964964
7_N1.5.JPG,24.067058147042182,0.8392205220754264
8_P1.5.JPG,23.621671640490568,0.8719807104522163
1_N1.5.JPG,25.076222212828974,0.8627677095275367
2_P1.5.JPG,15.673058766635997,0.804439846905459
3_N1.5.JPG,18.712237430549145,0.8127762322452639
4_P1.5.JPG,17.616210473256906,0.7816615428744184
5_N1.5.JPG,19.808484739036942,0.7945965234843095
6_P1.5.JPG,16.735285878676052,0.7859276042479731
7_N1.5.JPG,24.00858519543079,0.8391116500452315
8_P1.5.JPG,23.637870605503622,0.8724672912822568
1_N1.5.JPG,22.752293327535615,0.8392940506154566
2_P1.5.JPG,16.74212407383812,0.8211621243318237
3_N1.5.JPG,17.716981294010942,0.8011072934500794
4_P1.5.JPG,18.159577992821767,0.7848602262100625
5_N1.5.JPG,19.066317627519027,0.7847909365028011
6_P1.5.JPG,15.694099302295514,0.7901954068999565
7_N1.5.JPG,21.50734487123504,0.7933191202738067
8_P1.5.JPG,23.357395722650534,0.8697665132797194
1_N1.5.JPG,23.54191785597299,0.8442370379130916
2_P1.5.JPG,16.57259534654946,0.8179506714385275
3_N1.5.JPG,17.965042988515727,0.8070877325784535
4_P1.5.JPG,18.46623497167748,0.7918311568530552
5_N1.5.JPG,18.21217411960188,0.7605495416374254
6_P1.5.JPG,16.654139954349652,0.7881613253206997
7_N1.5.JPG,22.109265410472858,0.8128966901339566
8_P1.5.JPG,23.50815034109472,0.8647275482642778
1_N1.5.JPG,25.23699758240984,0.8582991310002958
2_P1.5.JPG,15.941463705127303,0.8154244464171696
3_N1.5.JPG,18.98134123150715,0.8365187875258663
4_P1.5.JPG,17.328233578702715,0.8098530747210546
5_N1.5.JPG,19.596385269297972,0.8011299780866533
6_P1.5.JPG,15.74274359732112,0.7977700698659187
7_N1.5.JPG,23.05583849740691,0.8209955453825136
8_P1.5.JPG,24.460812055914708,0.8858297147951762
1_N1.5.JPG,25.2248243341697,0.8585111064019951
2_P1.5.JPG,15.94930736123333,0.8155158934819585
3_N1.5.JPG,18.982166575947318,0.8365966695643925
4_P1.5.JPG,17.329458199966584,0.810050371906851
5_N1.5.JPG,19.568785348789724,0.8004393704786091
6_P1.5.JPG,15.747401675497002,0.7974703693400732
7_N1.5.JPG,22.972753075330267,0.8204908397887257
8_P1.5.JPG,24.43847833942458,0.8859514866906055
1_N1.5.JPG,22.4689630582102,0.8317704663449043
2_P1.5.JPG,16.585671642402822,0.8182101353456518
3_N1.5.JPG,18.249250207508158,0.811237777043762
4_P1.5.JPG,17.837669176391092,0.7868560854983602
5_N1.5.JPG,18.739214973634635,0.7832378657259053
6_P1.5.JPG,16.499028361368783,0.7851028949600352
7_N1.5.JPG,21.48308732507132,0.7981214633182586
8_P1.5.JPG,24.192919084021447,0.8720935380115887
1_N1.5.JPG,24.612195678559175,0.8583407727899669
2_P1.5.JPG,15.780003908105737,0.8082781706338356
3_N1.5.JPG,18.792985343260572,0.81578318949059
4_P1.5.JPG,17.709920024496117,0.7903124321390232
5_N1.5.JPG,19.06024121550111,0.783205381459695
6_P1.5.JPG,15.793945154258209,0.7916085995806034
7_N1.5.JPG,23.070196643727705,0.8197285579536929
8_P1.5.JPG,23.461793582529,0.8686174229941465
1_N1.5.JPG,25.07417034427212,0.8772819918988243
2_P1.5.JPG,16.057520517547886,0.8037676660378946
3_N1.5.JPG,18.538609650647434,0.8201567978158287
4_P1.5.JPG,17.326439399785386,0.7797845582868398
5_N1.5.JPG,19.36028832125579,0.7962042567296241
6_P1.5.JPG,15.801311526904094,0.7901615158704013
7_N1.5.JPG,23.92750005697378,0.8391435558760437
8_P1.5.JPG,23.682499518576968,0.8719550060766568
1_N1.5.JPG,24.728753605485466,0.8564237384500767
2_P1.5.JPG,15.696530450579097,0.7992370341101602
3_N1.5.JPG,18.849888423692327,0.821115088777823
4_P1.5.JPG,16.69336272835062,0.7829707455943847
5_N1.5.JPG,19.155143773689737,0.7839216321285609
6_P1.5.JPG,15.263169803342844,0.7934217438442831
7_N1.5.JPG,23.08363162523062,0.8236516799125484
8_P1.5.JPG,23.303458678861556,0.871819282479786
1_N1.5.JPG,24.386150103071934,0.8548519641455624
2_P1.5.JPG,14.678773643926203,0.7950668778492022
3_N1.5.JPG,19.95454165286519,0.8362126357362376
4_P1.5.JPG,17.48575650141203,0.7889438164772975
5_N1.5.JPG,19.659673887367745,0.8022738465396805
6_P1.5.JPG,15.83236852277973,0.7956085429704295
7_N1.5.JPG,23.850357257069188,0.8320316798407719
8_P1.5.JPG,22.578433532066136,0.8731893236017424
1_N1.5.JPG,24.262458564730753,0.8624250507644237
2_P1.5.JPG,15.764867504384881,0.8056629427205523
3_N1.5.JPG,18.838433873629583,0.8158334811858294
4_P1.5.JPG,17.57227164132992,0.7863162901808994
5_N1.5.JPG,19.010876790439085,0.7805931343199529
6_P1.5.JPG,16.282623439241306,0.7969101563741612
7_N1.5.JPG,23.10835169771092,0.8217609314962058
8_P1.5.JPG,23.34604028534816,0.8702321966479447
1_N1.5.JPG,24.607404863724362,0.8630954793625151
2_P1.5.JPG,14.526690475327797,0.7851684524753798
3_N1.5.JPG,19.368176814752122,0.8199130409175348
4_P1.5.JPG,16.791349707425827,0.7752769441852104
5_N1.5.JPG,19.098787903308665,0.7887137405965742
6_P1.5.JPG,15.722473560538305,0.7877703574586462
7_N1.5.JPG,23.426981367618733,0.8301379624648569
8_P1.5.JPG,22.55410406394908,0.865373155814461
1_N1.5.JPG,24.228617920788906,0.847559683019985
2_P1.5.JPG,16.28013748854582,0.8196850610403167
3_N1.5.JPG,18.967804281243605,0.8245024482828341
4_P1.5.JPG,17.506040161718104,0.788972736708276
5_N1.5.JPG,19.492830703908208,0.8017720223015594
6_P1.5.JPG,15.921708256663251,0.7945263390234206
7_N1.5.JPG,23.301842870993465,0.8274656007041382
8_P1.5.JPG,23.63932484315891,0.8750735284530271
1_N1.5.JPG,23.60941405407861,0.8476034427874373
2_P1.5.JPG,15.708126266150757,0.805115395989816
3_N1.5.JPG,18.50953500571874,0.8173644246474051
4_P1.5.JPG,17.656504120957436,0.7829056269997263
5_N1.5.JPG,19.163824655634567,0.7889416432970556
6_P1.5.JPG,16.177474027585433,0.7958411177945898
7_N1.5.JPG,22.324134062547767,0.8161625049882333
8_P1.5.JPG,23.3217148024952,0.870204619813074
1_N1.5.JPG,24.77818248590232,0.8562407552422023
2_P1.5.JPG,14.716825920135395,0.7954371980365119
3_N1.5.JPG,19.677718667366534,0.8297670665371634
4_P1.5.JPG,17.798708283682178,0.7897707352647405
5_N1.5.JPG,19.891863709525055,0.8064992779080377
6_P1.5.JPG,16.229065783860136,0.7964924475201912
7_N1.5.JPG,23.22824985224966,0.8298520051090706
8_P1.5.JPG,23.540265545687223,0.8764544676512219
1_N1.5.JPG,24.273860757290592,0.843984657897119
1_N1.5.JPG,24.273860757290592,0.843984657897119
2_P1.5.JPG,15.877794372987157,0.8121314479681269
3_N1.5.JPG,19.206556374220586,0.8270684039872869
4_P1.5.JPG,17.768152217787197,0.7852442105782752
5_N1.5.JPG,19.444230728486076,0.7949971596120214
6_P1.5.JPG,16.451271219200326,0.7973819935447194
7_N1.5.JPG,23.62501825102229,0.8298616841374301
8_P1.5.JPG,23.749535591755055,0.8735119339283387
1_N1.5.JPG,24.76707256341891,0.8538517928232755
2_P1.5.JPG,15.018540679173238,0.7974661926211803
3_N1.5.JPG,19.06300826255125,0.8233307911248323
4_P1.5.JPG,17.326889650712385,0.7819444052709398
5_N1.5.JPG,19.389940767391064,0.7910779833536278
6_P1.5.JPG,15.79672612313101,0.7906993251004705
7_N1.5.JPG,23.520546599591874,0.8300816606521826
8_P1.5.JPG,23.474857507060314,0.873729032842269
1_N1.5.JPG,24.483676441346717,0.8477289429765492
2_P1.5.JPG,15.605511736252124,0.8091647620199143
3_N1.5.JPG,18.998652333542324,0.8225130614492412
4_P1.5.JPG,17.682127960504786,0.7887716468086836
5_N1.5.JPG,19.468304635243364,0.7933526135279885
6_P1.5.JPG,16.74296372907573,0.799841755398592
7_N1.5.JPG,23.39045066765131,0.8274257430061137
8_P1.5.JPG,23.513939214367475,0.8728427144133005
1_N1.5.JPG,24.235367780692695,0.8516938318097523
2_P1.5.JPG,16.034887691030626,0.8139549152658289
3_N1.5.JPG,18.9534081561815,0.8185247912980471
4_P1.5.JPG,17.57735155138739,0.7778369807572876
5_N1.5.JPG,19.281846723031038,0.7857285006160929
6_P1.5.JPG,17.222699907841864,0.8005299642643487
7_N1.5.JPG,23.090061151284324,0.820287364950029
8_P1.5.JPG,23.677771750894724,0.8693184927830017
1_N1.5.JPG,24.38850322170806,0.8530059072852169
2_P1.5.JPG,15.821634339591808,0.8108252888719435
3_N1.5.JPG,19.032092306835555,0.8210916408867613
4_P1.5.JPG,17.65014586162841,0.7873327667525473
5_N1.5.JPG,19.155302000033075,0.7900453719143288
6_P1.5.JPG,16.352094362090305,0.7972552350095049
7_N1.5.JPG,23.229401767649676,0.8256962783778651
8_P1.5.JPG,23.889701353796386,0.8737600132168505
1_N1.5.JPG,24.341130825744727,0.8471154012111057
2_P1.5.JPG,15.65674385142362,0.8084038659719036
3_N1.5.JPG,19.158162146760386,0.8264370485047885
4_P1.5.JPG,17.219930685753635,0.7839136865513546
5_N1.5.JPG,19.489079397913397,0.7952374283841328
6_P1.5.JPG,16.36689328453859,0.7962775299419613
7_N1.5.JPG,23.562508347648826,0.8289325912924955
8_P1.5.JPG,23.600791697515508,0.8721718746335784
1_N1.5.JPG,24.38807048939789,0.8527127930375601
2_P1.5.JPG,15.39503372394972,0.8013444807984426
3_N1.5.JPG,18.81330071352396,0.8170304243653413
4_P1.5.JPG,17.2733549662341,0.7756573331909853
5_N1.5.JPG,19.337879772254574,0.7878538902900069
6_P1.5.JPG,16.516568352076263,0.7935518044827127
7_N1.5.JPG,23.594352160682845,0.8293205060802049
8_P1.5.JPG,23.125148709100756,0.8676171397481754
1_N1.5.JPG,24.38807048939789,0.8527127930375601
2_P1.5.JPG,15.39503372394972,0.8013444807984426
3_N1.5.JPG,18.74995241055865,0.8187432857021362
4_P1.5.JPG,17.436762106730683,0.7805281089957702
5_N1.5.JPG,19.178001203778212,0.7852056167963362
6_P1.5.JPG,16.600269609696007,0.7941667954869973
7_N1.5.JPG,23.12552718648806,0.8245259000941522
8_P1.5.JPG,23.483313512511174,0.8693595721281672
1_N1.5.JPG,24.42130093311103,0.8519333832723531
2_P1.5.JPG,15.352896928344773,0.8030692132133656
3_N1.5.JPG,18.838116557211663,0.8230691022516093
4_P1.5.JPG,17.615629853181268,0.78814529765669
5_N1.5.JPG,19.111533235557747,0.7833374028037169
6_P1.5.JPG,16.47346406477789,0.796902890787885
7_N1.5.JPG,23.575549066935537,0.8300745932083385
8_P1.5.JPG,23.56680230285843,0.870042024399401
1_N1.5.JPG,24.369175820813656,0.8461502366926372
2_P1.5.JPG,15.65256883654509,0.8076870137059582
3_N1.5.JPG,18.874786077727997,0.821638080528538
4_P1.5.JPG,17.381349598962778,0.7797330421301285
5_N1.5.JPG,19.19407014838043,0.7834820773912058
6_P1.5.JPG,16.443882226313974,0.7941313602451981
7_N1.5.JPG,23.562347982210557,0.8281036712866815
8_P1.5.JPG,23.60107652168617,0.8709303123220263
1_N1.5.JPG,24.54796635132662,0.8511457900595518
2_P1.5.JPG,15.577603363559378,0.8068733838929715
3_N1.5.JPG,19.1641203774535,0.8264475946907638
4_P1.5.JPG,17.481170577153918,0.7844763735070811
5_N1.5.JPG,19.369766114182337,0.7925009624492331
6_P1.5.JPG,16.37167848972637,0.7968372951466435
7_N1.5.JPG,23.775280693031142,0.8308363705227314
8_P1.5.JPG,23.62600931273697,0.8719993461892042
1_N1.5.JPG,24.50026237294359,0.845738915839028
2_P1.5.JPG,15.47016416984995,0.8065703143740324
3_N1.5.JPG,19.03548333134397,0.8238259386879898
4_P1.5.JPG,17.36645951528737,0.7794003028493961
5_N1.5.JPG,19.436709368983006,0.7904917946199927
6_P1.5.JPG,16.622054832612086,0.7967885929263342
7_N1.5.JPG,23.73397877262964,0.8297609743051374
8_P1.5.JPG,23.402736849881087,0.8700674184982349
1_N1.5.JPG,24.1267387733668,0.8468816195272586
2_P1.5.JPG,15.662693791642333,0.8087726095728279
3_N1.5.JPG,19.02570741991483,0.8218683308033762
4_P1.5.JPG,17.342369052273458,0.7811061787366462
5_N1.5.JPG,19.187233667080797,0.7833001292075511
6_P1.5.JPG,16.382470748401936,0.7936912655529481
7_N1.5.JPG,23.696171456506725,0.8306848710055782
8_P1.5.JPG,23.421836187242064,0.868247014993414
1_N1.5.JPG,24.17034045990186,0.8460715123489603
2_P1.5.JPG,15.290500088632555,0.804946177843647
3_N1.5.JPG,19.199973129643684,0.8233886971192113
4_P1.5.JPG,17.30408236561263,0.7775502213783105
5_N1.5.JPG,19.185083633106345,0.7836581350003072
6_P1.5.JPG,16.367444828003123,0.7924750520925393
7_N1.5.JPG,23.885869152426466,0.8340322065281142
8_P1.5.JPG,23.16319910005373,0.8699398728220059
1_N1.5.JPG,24.372745999236876,0.8409323256941909
2_P1.5.JPG,16.07363908683296,0.8167842150684205
3_N1.5.JPG,19.01338990034659,0.8221175031294762
4_P1.5.JPG,17.675199615121365,0.7798580313099288
5_N1.5.JPG,19.371123347407373,0.7885330707851601
6_P1.5.JPG,16.985829167419094,0.7953928248258851
7_N1.5.JPG,23.67183543597813,0.8297278326175276
8_P1.5.JPG,23.48527242073438,0.8709072443849987
1_N1.5.JPG,24.372192772857986,0.8503298213781001
2_P1.5.JPG,15.828474284643686,0.8124106487875725
3_N1.5.JPG,19.047939045772637,0.8231737937642277
4_P1.5.JPG,17.50187320648523,0.7836622686425825
5_N1.5.JPG,19.154262023264106,0.7869031461729422
6_P1.5.JPG,16.497514052932395,0.7957218062002881
7_N1.5.JPG,23.80976911135369,0.8322737799712566
8_P1.5.JPG,23.39603505611874,0.8722313916285169
1_N1.5.JPG,24.378226148059202,0.8529806310090949
2_P1.5.JPG,15.533184557412621,0.8056228967063891
3_N1.5.JPG,18.990819952627547,0.82400547027919
4_P1.5.JPG,17.296351588807994,0.7794789702596413
5_N1.5.JPG,19.175283041757485,0.7868084515991686
6_P1.5.JPG,16.206797088105876,0.7912421313346921
7_N1.5.JPG,23.659046150326933,0.8303389629642602
8_P1.5.JPG,23.40882354335349,0.8691825448421583
1_N1.5.JPG,24.446632901368474,0.850345912309877
2_P1.5.JPG,15.653138556828903,0.8094644080230071
3_N1.5.JPG,19.061297956155983,0.8243531643583597
4_P1.5.JPG,17.45411647087247,0.7832953910436268
5_N1.5.JPG,19.299237142585337,0.7859742645338188
6_P1.5.JPG,16.43397411307137,0.7948806153158589
7_N1.5.JPG,23.66001676685928,0.8306721975327412
8_P1.5.JPG,23.46479427475409,0.8713668655148036
1_N1.5.JPG,24.55661811040878,0.8508158180531599
2_P1.5.JPG,15.646635345815243,0.8074195549469655
3_N1.5.JPG,18.910244604775585,0.8238714115946731
4_P1.5.JPG,17.429012594972967,0.7813956736431873
5_N1.5.JPG,19.305632462546694,0.7866850706437415
6_P1.5.JPG,16.481547307413837,0.7936190467243024
7_N1.5.JPG,23.714380774514975,0.8326411645194418
8_P1.5.JPG,23.464349326913446,0.8700778806402236
1_N1.5.JPG,24.42107840857367,0.8480245900219572
2_P1.5.JPG,15.537808938035633,0.8080187423808146
3_N1.5.JPG,18.972042159462095,0.8230448938260708
4_P1.5.JPG,17.2994437517685,0.7805264653061559
5_N1.5.JPG,19.14629182245665,0.782739810745662
6_P1.5.JPG,16.517425345948705,0.7947765996254187
7_N1.5.JPG,23.713844318646714,0.8308978190111205
8_P1.5.JPG,23.34516432458866,0.8707627394347289
1_N1.5.JPG,24.551679852844988,0.8521270639415208
2_P1.5.JPG,15.455808778133612,0.8056855324586346
3_N1.5.JPG,19.261347114739284,0.825111804036
4_P1.5.JPG,17.32969610014934,0.7810492692460033
5_N1.5.JPG,19.30923673411472,0.7883382498960229
6_P1.5.JPG,16.517752426274242,0.7953426070816189
7_N1.5.JPG,23.885750860926244,0.8337465120937265
8_P1.5.JPG,23.320642467229256,0.8721002628503198
1_N1.5.JPG,24.361949855225244,0.8465726902508268
2_P1.5.JPG,15.682880878288048,0.8092642395830213
3_N1.5.JPG,18.945800081969043,0.8221820581874102
4_P1.5.JPG,17.255577301471376,0.7786613212908301
5_N1.5.JPG,19.05073845588557,0.7805271527649232
6_P1.5.JPG,16.61197525256361,0.7954856331181706
7_N1.5.JPG,23.604682931309256,0.8296444895520558
8_P1.5.JPG,23.20215665077287,0.8685163626216652
1_N1.5.JPG,24.568421871186903,0.8491511692841544
2_P1.5.JPG,15.707240799401323,0.8095940528180385
3_N1.5.JPG,19.12923250611595,0.8246464949449316
4_P1.5.JPG,17.43845587753729,0.7834911718282463
5_N1.5.JPG,19.217415470994286,0.7845397497100564
6_P1.5.JPG,16.693510894614082,0.7979441684498143
7_N1.5.JPG,23.618435213339374,0.8314158279582976
8_P1.5.JPG,23.313298339852274,0.8710226795031236
1_N1.5.JPG,24.58545249531566,0.8488213340438829
2_P1.5.JPG,15.638047470898034,0.8094597043963656
3_N1.5.JPG,19.17452236504465,0.8259211273830646
